file_path,emotion,augmented,original_file
data/processed\energetic_enhanced\hiphop_hiphop.00041_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00041_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00041.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00042_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00042.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00043_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00043.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00044_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00044.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00045_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00045.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00046_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00046.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00047_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00047.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00048_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00048.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_pitch_-2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_pitch_-1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_pitch_+1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_pitch_+2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_stretch_0.8.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_stretch_0.9.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_stretch_1.1.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_stretch_1.2.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_noise_0.005.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\energetic_enhanced\hiphop_hiphop.00049_noise_0.010.wav,energetic,True,data/processed\energetic\hiphop_hiphop.00049.wav
data/processed\happy_enhanced\disco_disco.00000_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00000_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00000.wav
data/processed\happy_enhanced\disco_disco.00001_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00001_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00001.wav
data/processed\happy_enhanced\disco_disco.00002_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00002_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00002.wav
data/processed\happy_enhanced\disco_disco.00003_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00003_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00003.wav
data/processed\happy_enhanced\disco_disco.00004_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00004_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00004.wav
data/processed\happy_enhanced\disco_disco.00005_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00005_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00005.wav
data/processed\happy_enhanced\disco_disco.00006_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00006_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00006.wav
data/processed\happy_enhanced\disco_disco.00007_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00007_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00007.wav
data/processed\happy_enhanced\disco_disco.00008_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00008_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00008.wav
data/processed\happy_enhanced\disco_disco.00009_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00009_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00009.wav
data/processed\happy_enhanced\disco_disco.00010_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00010_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00010.wav
data/processed\happy_enhanced\disco_disco.00011_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00011_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00011.wav
data/processed\happy_enhanced\disco_disco.00012_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_stretch_1.1.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_stretch_1.2.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_noise_0.005.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00012_noise_0.010.wav,happy,True,data/processed\happy\disco_disco.00012.wav
data/processed\happy_enhanced\disco_disco.00013_pitch_-2.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_pitch_-1.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_pitch_+1.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_pitch_+2.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_stretch_0.8.wav,happy,True,data/processed\happy\disco_disco.00013.wav
data/processed\happy_enhanced\disco_disco.00013_stretch_0.9.wav,happy,True,data/processed\happy\disco_disco.00013.wav
